Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,day,acq_time_str,hours,minutes,season,region_cluster,cluster_fire_count,monthly_cluster_fire_count,brightness_diff,high_risk,frp_category
323372,30.4685,79.4069,305.2,1.9,1.4,2020-12-22,824,1,MODIS,45,6.03,293.3,16.1,1,0,2020,12,22,824,8,24,1,7,41741,2618,11.899999999999975,0,Medium
601662,15.1222,75.0692,323.7,1.3,1.1,2024-02-02,904,1,MODIS,65,61.03,308.9,8.6,1,0,2024,2,2,904,9,4,1,3,38436,8837,14.800000000000011,0,Low
494026,20.5417,74.5472,321.6,1.0,1.0,2022-09-10,530,0,MODIS,32,6.03,301.1,8.3,1,2,2022,9,10,530,5,30,4,3,38436,95,20.5,0,Low
674716,18.1383,83.6417,314.9,1.2,1.1,2025-01-23,831,1,MODIS,66,61.03,300.4,8.6,1,0,2025,1,23,831,8,31,1,13,47964,1969,14.5,0,Low
519209,16.1838,75.4975,312.8,1.1,1.1,2023-01-08,528,0,MODIS,57,61.03,301.8,6.0,1,0,2023,1,8,528,5,28,1,3,38436,8477,11.0,0,Low
605558,18.7209,78.9636,323.1,1.0,1.0,2024-02-18,837,1,MODIS,64,61.03,308.0,10.6,1,0,2024,2,18,837,8,37,1,9,27481,5254,15.100000000000025,0,Medium
403841,29.1103,79.1396,328.0,1.4,1.2,2021-05-08,817,1,MODIS,45,6.03,307.5,14.3,1,0,2021,5,8,817,8,17,2,7,41741,6465,20.5,0,Medium
69420,30.5994,74.871,311.2,1.3,1.1,2017-11-03,830,1,MODIS,39,6.2,296.3,7.3,1,0,2017,11,3,830,8,30,4,0,167610,73042,14.899999999999975,0,Low
643145,31.0028,74.6458,324.8,1.0,1.0,2024-05-12,854,1,MODIS,63,61.03,305.2,6.9,1,0,2024,5,12,854,8,54,2,0,167610,31628,19.600000000000023,0,Low
598925,12.7204,76.5857,317.9,1.6,1.2,2024-01-14,904,1,MODIS,55,61.03,305.6,8.9,1,0,2024,1,14,904,9,4,1,6,13460,1313,12.299999999999956,0,Low
138207,17.139,78.9843,334.0,1.4,1.2,2018-04-30,509,0,MODIS,65,6.03,311.9,19.6,1,0,2018,4,30,509,5,9,2,13,47964,11656,22.100000000000023,0,Medium
694512,25.583,92.8054,317.6,2.4,1.5,2025-03-10,736,1,MODIS,73,61.03,297.8,38.9,1,0,2025,3,10,736,7,36,2,8,33148,19990,19.80000000000001,0,High
180887,17.7399,76.8318,323.5,1.5,1.2,2019-02-13,551,0,MODIS,65,6.03,308.2,14.9,1,0,2019,2,13,551,5,51,1,9,27481,5254,15.300000000000011,0,Medium
665771,25.1961,83.4228,306.9,2.1,1.4,2024-12-10,901,1,MODIS,55,61.03,294.8,10.1,1,0,2024,12,10,901,9,1,1,12,49232,8420,12.099999999999966,0,Medium
565407,26.6582,83.1413,331.1,1.0,1.0,2023-04-20,449,0,MODIS,68,61.03,315.2,10.8,1,0,2023,4,20,449,4,49,2,7,41741,15320,15.900000000000034,0,Medium
25841,21.789,84.2475,337.8,1.1,1.0,2017-03-30,751,1,MODIS,78,6.2,317.6,18.5,1,0,2017,3,30,751,7,51,2,1,73921,19544,20.19999999999999,0,Medium
458553,26.558,94.3196,311.0,4.2,1.9,2022-03-19,619,1,MODIS,65,6.03,293.9,39.2,1,0,2022,3,19,619,6,19,2,11,41370,18499,17.100000000000023,0,High
118319,19.7365,80.4345,331.6,1.0,1.0,2018-03-24,757,1,MODIS,41,6.03,311.3,11.2,1,0,2018,3,24,757,7,57,2,13,47964,18871,20.30000000000001,0,Medium
117077,24.1859,93.2147,326.0,1.1,1.0,2018-03-23,715,1,MODIS,74,6.03,295.3,20.3,1,0,2018,3,23,715,7,15,2,2,57778,42248,30.69999999999999,0,Medium
339878,22.8758,86.9755,319.0,2.6,1.6,2021-03-01,702,1,MODIS,61,6.03,306.7,23.0,1,0,2021,3,1,702,7,2,2,12,49232,10270,12.300000000000011,0,Medium
584101,30.3706,75.8212,320.2,1.1,1.0,2023-11-08,841,1,MODIS,73,61.03,298.8,12.9,1,0,2023,11,8,841,8,41,4,0,167610,73042,21.399999999999977,0,Medium
5498,10.6625,77.2792,327.9,1.1,1.0,2017-02-06,812,1,MODIS,51,6.2,313.0,9.0,1,0,2017,2,6,812,8,12,1,6,13460,3893,14.899999999999975,0,Low
759436,20.9277,81.9713,328.9,1.1,1.0,2025-12-09,930,1,MODIS,84,61.03,301.1,24.0,1,0,2025,12,9,930,9,30,1,1,73921,11178,27.799999999999955,1,Medium
522865,26.0466,94.6335,305.6,1.0,1.0,2023-01-27,712,1,MODIS,57,61.03,293.1,6.3,1,0,2023,1,27,712,7,12,1,11,41370,4936,12.5,0,Low
173505,17.1499,73.5265,326.5,1.6,1.2,2018-12-31,527,0,MODIS,79,6.03,302.4,39.3,1,0,2018,12,31,527,5,27,1,3,38436,5945,24.100000000000023,0,High
4080,19.8214,82.2023,316.6,2.4,1.5,2017-01-29,725,1,MODIS,67,6.2,303.4,22.9,1,0,2017,1,29,725,7,25,1,13,47964,1969,13.200000000000044,0,Medium
764887,17.3616,76.0701,302.9,1.0,1.0,2025-12-27,1546,0,MODIS,52,61.03,287.1,7.3,0,0,2025,12,27,1546,15,46,1,3,38436,5945,15.799999999999956,0,Low
531597,10.0456,76.9072,302.2,1.0,1.0,2023-02-21,2042,1,MODIS,48,61.03,290.1,5.3,0,0,2023,2,21,2042,20,42,1,6,13460,3893,12.099999999999966,0,Low
493547,23.1675,82.3464,302.5,1.3,1.1,2022-08-09,2037,1,MODIS,50,6.03,283.3,6.6,0,0,2022,8,9,2037,20,37,3,5,47348,69,19.19999999999999,0,Low
657982,22.5085,80.0401,315.6,1.6,1.3,2024-11-13,908,1,MODIS,65,61.03,304.1,9.3,1,0,2024,11,13,908,9,8,4,5,47348,5930,11.5,0,Low
543927,18.8345,83.0882,332.1,1.0,1.0,2023-03-11,805,1,MODIS,79,61.03,309.3,19.4,1,0,2023,3,11,805,8,5,2,13,47964,18871,22.80000000000001,0,Medium
616264,21.4874,82.1326,325.9,1.1,1.0,2024-03-15,829,1,MODIS,45,61.03,312.1,5.5,1,0,2024,3,15,829,8,29,2,1,73921,19544,13.799999999999956,0,Low
656823,23.2276,79.6652,315.4,1.0,1.0,2024-11-10,847,1,MODIS,61,61.03,302.8,6.0,1,0,2024,11,10,847,8,47,4,5,47348,5930,12.599999999999966,0,Low
138645,29.6348,77.195,322.6,1.1,1.0,2018-05-01,549,0,MODIS,58,6.03,304.2,8.1,1,0,2018,5,1,549,5,49,2,0,167610,31628,18.400000000000038,0,Low
190274,24.9304,93.1685,318.5,2.4,1.5,2019-03-16,638,1,MODIS,74,6.03,297.7,38.5,1,0,2019,3,16,638,6,38,2,2,57778,42248,20.80000000000001,0,High
259837,24.8209,93.2831,313.6,1.0,1.0,2020-03-14,702,1,MODIS,56,6.03,297.0,7.8,1,0,2020,3,14,702,7,2,2,2,57778,42248,16.600000000000023,0,Low
748056,33.395,76.0906,356.6,1.1,1.0,2025-11-03,925,1,MODIS,98,61.03,289.5,86.3,1,0,2025,11,3,925,9,25,4,0,167610,73042,67.10000000000002,1,Extreme
175159,22.949,78.6211,315.3,1.2,1.1,2019-01-09,519,0,MODIS,73,6.03,293.9,14.3,1,0,2019,1,9,519,5,19,1,4,76528,1502,21.400000000000038,0,Medium
134063,25.6042,78.2483,308.1,1.1,1.0,2018-04-21,2031,1,MODIS,74,6.03,293.5,9.4,0,0,2018,4,21,2031,20,31,2,4,76528,39620,14.600000000000025,0,Low
183589,12.6402,76.5931,337.3,1.4,1.2,2019-02-24,838,1,MODIS,79,6.03,317.7,32.1,1,0,2019,2,24,838,8,38,1,6,13460,3893,19.600000000000023,0,High
480456,20.7451,76.3526,344.9,1.3,1.1,2022-04-26,541,0,MODIS,86,6.03,318.8,38.4,1,0,2022,4,26,541,5,41,2,9,27481,3504,26.09999999999997,1,High
513737,21.3493,82.5635,310.4,1.4,1.2,2022-12-11,814,1,MODIS,37,6.03,288.6,12.9,1,0,2022,12,11,814,8,14,1,1,73921,11178,21.799999999999955,0,Medium
161681,29.9437,76.1283,316.7,1.0,1.0,2018-11-08,817,1,MODIS,65,6.03,300.9,7.6,1,0,2018,11,8,817,8,17,4,0,167610,73042,15.800000000000011,0,Low
450743,15.165,74.8981,303.2,1.1,1.0,2022-03-12,1706,0,MODIS,54,6.03,291.2,5.0,0,0,2022,3,12,1706,17,6,2,3,38436,7918,12.0,0,Low
279717,26.004,93.431,317.5,1.0,1.0,2020-04-15,703,1,MODIS,69,6.03,292.1,7.2,1,0,2020,4,15,703,7,3,2,11,41370,8105,25.399999999999977,0,Low
169801,18.8881,73.3408,323.2,1.0,1.0,2018-11-29,833,1,MODIS,69,6.03,310.5,10.5,1,0,2018,11,29,833,8,33,4,3,38436,2420,12.699999999999989,0,Medium
559731,21.3015,80.7565,324.7,1.0,1.0,2023-04-13,459,0,MODIS,67,61.03,303.5,9.3,1,0,2023,4,13,459,4,59,2,5,47348,16741,21.19999999999999,0,Low
612490,25.102,94.2197,307.7,1.1,1.0,2024-03-11,723,1,MODIS,30,61.03,297.4,3.9,1,0,2024,3,11,723,7,23,2,11,41370,18499,10.300000000000011,0,Low
545855,22.3851,83.8259,343.4,1.0,1.0,2023-03-13,752,1,MODIS,89,61.03,309.8,36.3,1,0,2023,3,13,752,7,52,2,1,73921,19544,33.599999999999966,1,High
768651,16.4955,73.6606,305.2,1.0,1.0,2026-01-14,1604,0,MODIS,63,61.03,292.8,6.3,0,0,2026,1,14,1604,16,4,1,3,38436,8477,12.399999999999975,0,Low
424308,29.9827,74.627,311.4,1.1,1.0,2021-11-10,537,0,MODIS,45,6.03,299.7,5.3,1,0,2021,11,10,537,5,37,4,0,167610,73042,11.699999999999989,0,Low
242132,29.7565,75.7613,318.7,1.3,1.1,2019-11-06,759,1,MODIS,39,6.03,302.4,8.8,1,0,2019,11,6,759,7,59,4,0,167610,73042,16.30000000000001,0,Low
568678,31.4734,75.3089,327.0,2.0,1.4,2023-05-08,759,1,MODIS,75,61.03,306.0,26.4,1,2,2023,5,8,759,7,59,2,0,167610,31628,21.0,0,Medium
370907,25.3793,92.9925,328.7,1.8,1.3,2021-03-28,644,1,MODIS,82,6.03,304.9,44.5,1,0,2021,3,28,644,6,44,2,8,33148,19990,23.80000000000001,1,High
200725,23.1851,77.8312,315.6,1.1,1.0,2019-03-31,1658,0,MODIS,91,6.03,298.3,12.4,0,0,2019,3,31,1658,16,58,2,4,76528,13167,17.30000000000001,0,Medium
313825,20.5566,74.5672,320.4,1.0,1.0,2020-11-11,827,1,MODIS,67,6.03,307.8,8.0,1,0,2020,11,11,827,8,27,4,3,38436,2420,12.599999999999966,0,Low
620377,18.0068,79.0455,326.4,1.1,1.0,2024-03-27,830,1,MODIS,46,61.03,311.1,9.2,1,0,2024,3,27,830,8,30,2,13,47964,18871,15.299999999999956,0,Low
24952,23.1338,81.3348,333.1,1.1,1.0,2017-03-28,804,1,MODIS,59,6.2,317.3,12.3,1,0,2017,3,28,804,8,4,2,5,47348,12422,15.800000000000011,0,Medium
377717,21.0974,85.1775,323.6,1.3,1.1,2021-04-01,447,0,MODIS,47,6.03,308.0,9.2,1,0,2021,4,1,447,4,47,2,1,73921,9197,15.600000000000025,0,Low
479259,26.0911,93.2556,316.7,2.8,1.6,2022-04-25,634,1,MODIS,47,6.03,299.2,28.8,1,0,2022,4,25,634,6,34,2,11,41370,8105,17.5,0,Medium
254950,9.4698,76.9211,337.2,1.1,1.1,2020-02-20,830,1,MODIS,84,6.03,308.3,32.5,1,0,2020,2,20,830,8,30,1,6,13460,3893,28.899999999999977,1,High
200632,10.9206,79.134,308.2,1.3,1.1,2019-03-31,1655,0,MODIS,65,6.03,296.3,9.0,0,0,2019,3,31,1655,16,55,2,6,13460,3928,11.899999999999975,0,Low
567893,30.4306,75.7452,328.4,1.0,1.0,2023-05-04,827,1,MODIS,63,61.03,309.8,7.4,1,0,2023,5,4,827,8,27,2,0,167610,31628,18.59999999999997,0,Low
244607,31.0159,75.1858,313.1,1.1,1.1,2019-11-18,824,1,MODIS,61,6.03,300.5,6.3,1,0,2019,11,18,824,8,24,4,0,167610,73042,12.600000000000025,0,Low
589755,30.7418,74.2858,318.0,1.1,1.0,2023-11-20,848,1,MODIS,73,61.03,296.7,13.8,1,0,2023,11,20,848,8,48,4,0,167610,73042,21.30000000000001,0,Medium
331442,21.358,77.1507,302.9,1.1,1.0,2021-02-05,1715,0,MODIS,52,6.03,288.0,7.4,0,0,2021,2,5,1715,17,15,1,9,27481,5254,14.899999999999975,0,Low
60993,31.5437,74.6184,313.9,2.1,1.4,2017-10-17,747,1,MODIS,55,6.2,302.1,15.8,1,0,2017,10,17,747,7,47,4,0,167610,39610,11.799999999999956,0,Medium
294259,31.559,75.1473,319.0,1.0,1.0,2020-09-26,818,1,MODIS,64,6.03,302.7,6.3,1,0,2020,9,26,818,8,18,4,0,167610,648,16.30000000000001,0,Low
43922,24.6824,80.1683,338.8,1.0,1.0,2017-04-16,525,0,MODIS,78,6.2,321.3,16.7,1,0,2017,4,16,525,5,25,2,5,47348,16741,17.5,0,Medium
733840,25.8631,92.4822,337.5,1.0,1.0,2025-04-25,806,1,MODIS,87,61.03,300.8,32.5,1,0,2025,4,25,806,8,6,2,8,33148,7372,36.69999999999999,1,High
756084,26.5533,79.6387,306.3,1.0,1.0,2025-11-26,924,1,MODIS,52,61.03,295.9,3.4,1,0,2025,11,26,924,9,24,4,7,41741,5012,10.400000000000034,0,Low
209422,24.2497,77.6201,335.7,1.0,1.0,2019-04-20,537,0,MODIS,73,6.03,318.0,13.7,1,0,2019,4,20,537,5,37,2,4,76528,39620,17.69999999999999,0,Medium
524724,22.3357,87.0224,318.4,1.3,1.1,2023-02-04,756,1,MODIS,47,61.03,305.9,8.6,1,0,2023,2,4,756,7,56,1,12,49232,3888,12.5,0,Low
216200,25.3143,79.2151,355.7,2.3,1.5,2019-05-02,734,1,MODIS,96,6.03,317.3,168.7,1,0,2019,5,2,734,7,34,2,4,76528,7507,38.39999999999998,1,Extreme
675034,17.7664,73.2839,319.6,1.3,1.1,2025-01-24,910,1,MODIS,52,61.03,301.2,14.4,1,0,2025,1,24,910,9,10,1,3,38436,8477,18.400000000000038,0,Medium
192778,24.0317,93.9458,315.6,4.1,1.9,2019-03-21,346,0,MODIS,70,6.03,295.3,82.1,1,0,2019,3,21,346,3,46,2,2,57778,42248,20.30000000000001,0,Extreme
672061,21.1661,83.5052,315.9,1.2,1.1,2025-01-08,829,1,MODIS,53,61.03,300.8,10.1,1,0,2025,1,8,829,8,29,1,1,73921,10736,15.099999999999966,0,Medium
324019,20.9913,83.6864,310.6,1.1,1.1,2020-12-26,756,1,MODIS,55,6.03,300.5,5.2,1,0,2020,12,26,756,7,56,1,1,73921,11178,10.100000000000025,0,Low
579378,31.2424,75.3224,314.2,1.9,1.3,2023-10-30,859,1,MODIS,67,61.03,299.2,14.4,1,0,2023,10,30,859,8,59,4,0,167610,39610,15.0,0,Medium
735178,29.0535,76.5547,340.8,1.2,1.1,2025-04-27,925,1,MODIS,83,61.03,311.9,36.9,1,0,2025,4,27,925,9,25,2,0,167610,7906,28.900000000000038,1,High
400502,29.2649,79.716,324.6,1.4,1.2,2021-04-28,740,1,MODIS,67,6.03,305.1,18.8,1,0,2021,4,28,740,7,40,2,7,41741,15320,19.5,0,Medium
73289,17.7988,76.0611,314.5,3.4,1.7,2017-11-18,744,1,MODIS,36,6.2,294.6,34.3,1,0,2017,11,18,744,7,44,4,3,38436,2420,19.899999999999977,0,High
335266,29.5682,76.7462,316.6,1.1,1.0,2021-02-17,817,1,MODIS,74,6.03,295.4,14.1,1,0,2021,2,17,817,8,17,1,0,167610,2711,21.200000000000045,0,Medium
348593,23.8099,92.4055,340.5,1.0,1.0,2021-03-08,708,1,MODIS,90,6.03,298.3,39.1,1,0,2021,3,8,708,7,8,2,2,57778,42248,42.19999999999999,1,High
323787,31.761,77.1395,305.6,1.0,1.0,2020-12-25,541,0,MODIS,58,6.03,285.2,8.9,1,0,2020,12,25,541,5,41,1,0,167610,3314,20.400000000000038,0,Low
760433,23.6791,86.3909,301.9,1.6,1.3,2025-12-12,315,0,MODIS,43,61.03,290.2,10.1,1,2,2025,12,12,315,3,15,1,12,49232,8420,11.699999999999989,0,Medium
130199,18.2649,82.2677,343.7,1.0,1.0,2018-04-09,757,1,MODIS,89,6.03,307.3,36.3,1,0,2018,4,9,757,7,57,2,13,47964,11656,36.39999999999998,1,High
581876,26.6466,93.0211,303.2,1.7,1.3,2023-11-05,424,0,MODIS,0,61.03,286.1,8.5,1,0,2023,11,5,424,4,24,4,11,41370,506,17.099999999999966,0,Low
13283,16.522,74.3498,315.7,1.7,1.3,2017-02-28,1702,0,MODIS,92,6.2,291.0,31.6,0,0,2017,2,28,1702,17,2,1,3,38436,8837,24.69999999999999,1,High
111252,31.0896,75.3551,323.3,1.1,1.0,2018-03-15,806,1,MODIS,78,6.03,301.9,15.1,1,0,2018,3,15,806,8,6,2,0,167610,2014,21.400000000000038,0,Medium
43180,21.0982,76.3585,334.3,2.1,1.4,2017-04-15,751,1,MODIS,67,6.2,318.7,32.5,1,0,2017,4,15,751,7,51,2,9,27481,3504,15.600000000000025,0,High
749940,30.2037,74.8177,308.7,1.5,1.2,2025-11-09,959,1,MODIS,40,61.03,297.3,7.3,1,0,2025,11,9,959,9,59,4,0,167610,73042,11.399999999999975,0,Low
240512,31.0478,74.904,324.5,1.0,1.0,2019-11-04,812,1,MODIS,70,6.03,301.0,14.1,1,0,2019,11,4,812,8,12,4,0,167610,73042,23.5,0,Medium
173704,21.358,82.1394,318.3,1.4,1.2,2019-01-01,738,1,MODIS,69,6.03,301.8,15.0,1,0,2019,1,1,738,7,38,1,1,73921,10736,16.5,0,Medium
461896,25.3705,93.4054,321.1,1.9,1.3,2022-03-23,731,1,MODIS,26,6.03,301.1,25.9,1,0,2022,3,23,731,7,31,2,11,41370,18499,20.0,0,Medium
381586,19.3303,80.9038,349.6,1.3,1.1,2021-04-02,531,0,MODIS,93,6.03,312.0,72.5,1,0,2021,4,2,531,5,31,2,13,47964,11656,37.60000000000002,1,Extreme
416446,30.6126,74.7175,323.1,1.7,1.3,2021-11-04,753,1,MODIS,67,6.03,300.3,28.0,1,0,2021,11,4,753,7,53,4,0,167610,73042,22.80000000000001,0,Medium
5715,26.7411,91.0942,313.2,1.1,1.0,2017-02-07,721,1,MODIS,51,6.2,299.9,7.6,1,0,2017,2,7,721,7,21,1,8,33148,2829,13.300000000000011,0,Low
273990,23.4396,75.7781,300.9,2.1,1.4,2020-04-04,1646,0,MODIS,35,6.03,289.9,12.5,0,0,2020,4,4,1646,16,46,2,4,76528,39620,11.0,0,Medium
95747,18.4729,81.6954,331.3,1.0,1.0,2018-02-27,803,1,MODIS,76,6.03,310.5,15.4,1,0,2018,2,27,803,8,3,1,13,47964,5221,20.80000000000001,0,Medium
233834,30.4421,75.3952,313.8,1.3,1.1,2019-10-24,830,1,MODIS,56,6.03,298.9,8.8,1,0,2019,10,24,830,8,30,4,0,167610,39610,14.900000000000034,0,Low
180062,12.4041,77.377,321.1,1.1,1.0,2019-02-08,534,0,MODIS,65,6.03,302.5,8.8,1,0,2019,2,8,534,5,34,1,6,13460,3893,18.600000000000023,0,Low
503870,23.6794,86.0932,301.6,1.6,1.2,2022-11-08,1953,1,MODIS,42,6.03,290.9,10.5,0,2,2022,11,8,1953,19,53,4,12,49232,3375,10.700000000000044,0,Medium
479805,26.7533,83.7152,331.6,2.1,1.4,2022-04-25,812,1,MODIS,76,6.03,316.2,31.3,1,0,2022,4,25,812,8,12,2,7,41741,15320,15.400000000000034,0,High
612824,20.2116,73.6822,317.3,1.2,1.1,2024-03-11,2110,1,MODIS,95,61.03,290.5,21.5,0,0,2024,3,11,2110,21,10,2,3,38436,7918,26.80000000000001,1,Medium
275304,21.0735,84.4865,323.0,1.1,1.0,2020-04-07,751,1,MODIS,50,6.03,307.2,9.0,1,0,2020,4,7,751,7,51,2,1,73921,9197,15.800000000000011,0,Low
623455,22.9199,78.5422,305.0,1.0,1.0,2024-04-02,1618,0,MODIS,52,61.03,290.5,5.2,0,0,2024,4,2,1618,16,18,2,4,76528,39620,14.5,0,Low
531567,18.4375,76.3439,300.2,1.1,1.0,2023-02-21,1701,0,MODIS,21,61.03,288.9,5.3,0,0,2023,2,21,1701,17,1,1,9,27481,5254,11.300000000000011,0,Low
461783,23.4133,83.1561,321.8,1.5,1.2,2022-03-23,731,1,MODIS,38,6.03,309.3,10.4,1,0,2022,3,23,731,7,31,2,12,49232,10270,12.5,0,Medium
501208,18.5782,77.9521,318.2,1.1,1.1,2022-11-04,809,1,MODIS,54,6.03,306.2,10.4,1,0,2022,11,4,809,8,9,4,9,27481,2693,12.0,0,Medium
531990,22.337,86.868,322.3,1.2,1.1,2023-02-22,734,1,MODIS,62,61.03,310.0,10.0,1,0,2023,2,22,734,7,34,1,12,49232,3888,12.300000000000011,0,Low
540188,16.4014,79.0006,321.3,2.6,1.5,2023-03-06,749,1,MODIS,63,61.03,307.9,23.4,1,0,2023,3,6,749,7,49,2,14,36148,12659,13.400000000000034,0,Medium
641467,24.5622,80.4301,334.7,1.4,1.2,2024-05-07,426,0,MODIS,72,61.03,314.0,15.3,1,0,2024,5,7,426,4,26,2,5,47348,4086,20.69999999999999,0,Medium
139834,28.3652,78.2941,327.5,2.5,1.5,2018-05-05,836,1,MODIS,45,6.03,306.8,35.0,1,0,2018,5,5,836,8,36,2,7,41741,6465,20.69999999999999,0,High
396150,23.9471,77.9439,338.6,1.3,1.1,2021-04-20,517,0,MODIS,78,6.03,318.5,19.7,1,0,2021,4,20,517,5,17,2,4,76528,39620,20.100000000000023,0,Medium
725228,23.1939,75.5986,341.5,1.1,1.0,2025-04-11,430,0,MODIS,87,61.03,309.9,36.1,1,0,2025,4,11,430,4,30,2,4,76528,39620,31.600000000000023,1,High
363219,17.7023,82.197,324.5,1.1,1.0,2021-03-23,802,1,MODIS,45,6.03,309.6,7.5,1,0,2021,3,23,802,8,2,2,13,47964,18871,14.899999999999975,0,Low
528065,28.7043,80.102,307.3,1.5,1.2,2023-02-13,747,1,MODIS,59,61.03,293.2,11.8,1,0,2023,2,13,747,7,47,1,7,41741,3088,14.100000000000025,0,Medium
515741,25.4764,84.0205,307.5,1.3,1.1,2022-12-20,806,1,MODIS,54,6.03,296.3,5.9,1,0,2022,12,20,806,8,6,1,12,49232,8420,11.199999999999989,0,Low
496171,29.5626,76.1549,314.8,3.2,1.7,2022-10-25,739,1,MODIS,68,6.03,299.0,43.2,1,0,2022,10,25,739,7,39,4,0,167610,39610,15.800000000000011,0,High
70594,29.774,75.9706,323.1,1.0,1.0,2017-11-05,817,1,MODIS,71,6.2,299.9,13.0,1,0,2017,11,5,817,8,17,4,0,167610,73042,23.200000000000045,0,Medium
449953,25.5883,90.6378,326.5,1.2,1.1,2022-03-11,708,1,MODIS,80,6.03,304.2,20.9,1,0,2022,3,11,708,7,8,2,8,33148,19990,22.30000000000001,0,Medium
93475,19.7227,72.757,329.1,1.1,1.0,2018-02-21,840,1,MODIS,71,6.03,309.0,17.2,1,0,2018,2,21,840,8,40,1,3,38436,8837,20.100000000000023,0,Medium
426387,30.7811,76.3953,315.7,2.5,1.5,2021-11-12,842,1,MODIS,64,6.03,300.9,24.3,1,0,2021,11,12,842,8,42,4,0,167610,73042,14.800000000000011,0,Medium
653344,31.8534,75.0196,317.0,1.0,1.0,2024-10-29,901,1,MODIS,67,61.03,301.6,8.0,1,0,2024,10,29,901,9,1,4,0,167610,39610,15.399999999999975,0,Low
211117,23.5465,77.1961,306.9,1.0,1.0,2019-04-23,1704,0,MODIS,66,6.03,294.8,5.6,0,0,2019,4,23,1704,17,4,2,4,76528,39620,12.099999999999966,0,Low
615530,13.218,77.5136,317.2,1.0,1.0,2024-03-14,1631,0,MODIS,95,61.03,294.1,14.3,0,0,2024,3,14,1631,16,31,2,14,36148,12659,23.09999999999997,0,Medium
388924,18.0509,82.1966,325.9,1.1,1.0,2021-04-08,802,1,MODIS,57,6.03,306.6,10.3,1,0,2021,4,8,802,8,2,2,13,47964,11656,19.299999999999955,0,Medium
343762,24.2428,93.2693,349.0,2.4,1.5,2021-03-05,637,1,MODIS,95,6.03,296.0,199.2,1,0,2021,3,5,637,6,37,2,2,57778,42248,53.0,1,Extreme
380089,22.2706,76.1769,346.5,1.6,1.3,2021-04-01,757,1,MODIS,84,6.03,314.3,71.8,1,0,2021,4,1,757,7,57,2,4,76528,39620,32.19999999999999,1,Extreme
371476,19.6124,77.8661,340.4,1.1,1.1,2021-03-28,821,1,MODIS,77,6.03,326.0,17.9,1,0,2021,3,28,821,8,21,2,9,27481,7575,14.399999999999975,0,Medium
457414,22.244,92.6112,322.4,1.0,1.0,2022-03-18,713,1,MODIS,71,6.03,303.8,10.9,1,0,2022,3,18,713,7,13,2,2,57778,42248,18.59999999999997,0,Medium
539787,24.147,74.3607,328.8,1.3,1.1,2023-03-05,847,1,MODIS,75,61.03,311.2,17.2,1,0,2023,3,5,847,8,47,2,10,21095,5604,17.600000000000023,0,Medium
595625,21.1097,82.2932,312.4,1.1,1.0,2023-12-27,809,1,MODIS,54,61.03,301.2,6.4,1,0,2023,12,27,809,8,9,1,1,73921,11178,11.199999999999989,0,Low
103293,13.452,77.6414,332.1,3.1,1.7,2018-03-07,850,1,MODIS,78,6.03,312.7,75.6,1,0,2018,3,7,850,8,50,2,14,36148,12659,19.400000000000038,0,Extreme
736723,30.1399,75.0285,330.3,1.2,1.1,2025-05-01,433,0,MODIS,77,61.03,305.1,19.5,1,0,2025,5,1,433,4,33,2,0,167610,31628,25.19999999999999,0,Medium
629625,26.2127,93.6839,325.9,2.4,1.5,2024-04-13,705,1,MODIS,81,61.03,296.4,61.8,1,0,2024,4,13,705,7,5,2,11,41370,8105,29.5,1,Extreme
56425,15.5575,78.5112,309.0,1.0,1.0,2017-05-19,1702,0,MODIS,73,6.2,295.6,5.0,0,0,2017,5,19,1702,17,2,2,14,36148,1092,13.399999999999975,0,Low
662683,18.2392,77.9443,314.6,1.1,1.0,2024-11-25,853,1,MODIS,63,61.03,301.7,7.0,1,0,2024,11,25,853,8,53,4,9,27481,2693,12.900000000000034,0,Low
691667,19.1498,80.3188,322.7,1.1,1.0,2025-03-07,853,1,MODIS,61,61.03,309.1,10.6,1,0,2025,3,7,853,8,53,2,13,47964,18871,13.599999999999966,0,Medium
682609,27.1581,72.3664,320.0,1.2,1.1,2025-02-16,934,1,MODIS,52,61.03,304.6,8.6,1,0,2025,2,16,934,9,34,1,0,167610,2711,15.399999999999975,0,Low
155360,30.6544,75.2365,312.2,1.1,1.1,2018-10-30,824,1,MODIS,41,6.03,299.7,5.6,1,0,2018,10,30,824,8,24,4,0,167610,39610,12.5,0,Low
107543,14.9977,74.8152,339.6,1.0,1.0,2018-03-11,826,1,MODIS,84,6.03,313.3,24.9,1,0,2018,3,11,826,8,26,2,3,38436,7918,26.30000000000001,1,Medium
469222,21.379,76.8561,336.9,1.0,1.0,2022-03-31,819,1,MODIS,73,6.03,325.0,12.4,1,0,2022,3,31,819,8,19,2,9,27481,7575,11.899999999999975,0,Medium
326592,21.3183,81.8709,314.1,1.0,1.0,2021-01-14,519,0,MODIS,66,6.03,302.1,6.6,1,0,2021,1,14,519,5,19,1,1,73921,10736,12.0,0,Low
439004,28.8323,77.5124,302.1,1.0,1.0,2022-01-29,535,0,MODIS,50,6.03,289.1,4.7,1,0,2022,1,29,535,5,35,1,0,167610,2724,13.0,0,Low
